,nb_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,num_stars,cluster
1333,1243960,False,0.7264273142045768,0.75,1.0,0.16666666666666666,False,True,1.0,0.0,1.0,4.333333333333333,False,False,0.0,False,False,0.0,1
1334,1244210,False,0.7264273142045768,0.75,1.0,0.16666666666666666,False,True,1.0,0.0,1.0,4.333333333333333,False,False,0.0,False,False,0.0,1
1335,1244460,False,1.0,0.16666666666666666,0.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,3.0,False,False,0.0,1
1336,1245560,False,1.0,0.2222222222222222,1.0,0.0,False,True,1.0,0.0,1.0,1.56,False,True,0.0,False,False,0.0,1
1337,1245561,False,1.0,0.2222222222222222,1.0,0.0,False,True,1.0,0.0,1.0,1.56,False,True,0.0,False,False,0.0,1
1338,1246828,False,1.0,0.16666666666666666,1.0,0.0,False,True,1.0,0.0,1.0,1.0,True,False,0.0,False,False,0.0,1
1339,1246906,False,1.0,0.16666666666666666,1.0,0.0,False,True,1.0,0.0,1.0,1.0,True,False,0.0,False,False,0.0,1
1340,1247765,False,0.9997307424486274,0.4615384615384616,1.0,0.3333333333333333,False,True,1.0,0.2307692307692308,1.0,1.0,False,False,6.0,False,False,0.0,1
1341,1248594,False,1.0,0.3333333333333333,1.0,0.0,False,True,1.0,0.3333333333333333,1.0,0.0,True,False,0.0,False,False,0.0,1
1342,1248638,False,0.9997706446607256,0.42857142857142855,1.0,0.0,False,True,3.0,0.0,0.6666666666666666,42.66666666666666,False,False,0.0,False,False,0.0,3
1343,1249452,False,0.9994900791011856,0.7317073170731707,1.0,0.7,False,True,1.0,0.04878048780487805,0.7297297297297297,11.432432432432432,True,True,19.0,False,False,0.0,1
1344,1250068,False,0.99792539519152,0.2,4.0,0.0,False,False,1.0,0.2,1.0,1.0,False,True,1.0,False,False,0.0,1
1345,1254028,False,0.9977767537007272,0.2,1.0,1.0,False,True,3.0,0.0,1.0,1.0,False,False,0.0,False,False,2.0,1
1346,1254302,False,0.9977767537007272,0.2,1.0,1.0,False,True,2.0,0.0,1.0,1.0,False,False,0.0,False,False,2.0,1
1347,1254364,False,0.99792539519152,0.2,4.0,0.0,False,False,5.0,0.0,1.0,6.0,False,True,1.0,False,False,0.0,1
1348,1256480,False,0.4273235753459485,0.6,2.0,0.0,False,True,1.0,0.0,1.0,1.0,True,False,0.0,False,False,0.0,1
1349,1257615,False,0.9994900791011856,0.6571428571428571,1.0,0.6086956521739131,False,True,1.0,0.0,0.7352941176470589,20.73529411764705,True,True,24.0,False,False,0.0,3
1350,1258659,False,1.0,0.5,1.0,0.0,False,True,0.0,0.0,1.0,1.4166666666666667,False,False,3.0,False,False,0.0,1
1351,1259567,False,0.6638028153169442,0.35714285714285715,2.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,3.0,False,False,12.0,1
1352,1261114,False,0.0036894621787657827,0.95,2.0,0.3157894736842105,False,True,3.0,0.0,0.5789473684210527,11.26315789473684,False,False,9.0,False,False,0.0,1
1353,1261657,False,1.0,0.2,1.0,0.0,False,True,1.0,0.0,1.0,1.6111111111111112,False,False,0.0,False,False,0.0,1
