,nb_id,repo_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,has_reqtext,num_stars
113727,119336,179363984,False,0.7310585786300049,0.6224593312018546,0.7310585786300049,0.6224593312018546,False,False,0.7310585786300049,0.5,0.7234297249966412,0.9963718028624169,False,False,0.9933071490757153,False,False,False,0.7310585786300049
113732,119341,179378436,False,0.7310585786300049,0.5,0.7310585786300049,0.5,False,True,0.8807970779778823,0.7020633698789296,0.7310585786300049,0.5,False,False,0.9525741268224334,False,False,False,0.7310585786300049
113758,119367,179427537,False,0.7052472230375232,0.5474755951260479,0.5,0.6224593312018546,False,True,0.7310585786300049,0.5237915435013812,0.6730961777222321,0.9999988395095345,False,True,0.9999999586006244,False,False,False,0.9975273768433653
113759,119368,179396923,True,0.7310585786300049,0.5,0.5,0.5,False,True,0.7310585786300049,0.7086608250294356,0.7310585786300049,0.5,False,False,0.8807970779778823,False,False,False,0.9975273768433653
113760,119369,179408733,True,0.7310585786300049,0.6553990357712653,0.7310585786300049,0.6690084188247375,True,True,0.7310585786300049,0.5,0.7259874807234586,0.7259874807234586,False,False,0.9525741268224334,False,False,False,0.9990889488055994
113762,119371,179403250,False,0.7301074337160335,0.5,0.7310585786300049,0.5,True,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,True,0.9525741268224334,False,False,False,0.9820137900379085
113768,119377,179423402,False,0.7185165542441286,0.5453297388885201,0.7310585786300049,0.7310585786300049,False,True,0.7310585786300049,0.5453297388885201,0.7310585786300049,0.8175744761936437,False,False,0.9820137900379085,False,False,False,0.9525741268224334
113769,119378,179424066,False,0.7279731821951136,0.7136225485921582,0.8807970779778823,0.5356536708339716,True,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,False,0.9525741268224334,False,False,False,0.9525741268224334
113799,119408,179427625,False,0.7310585786300049,0.589920409262554,0.5,0.679178699175393,False,True,0.8807970779778823,0.5,0.7310585786300049,0.7310585786300049,True,False,0.999999999986112,False,False,False,0.9525741268224334
113812,119421,179414898,True,0.7310585786300049,0.6224593312018546,0.7310585786300049,0.598687660112452,True,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,False,0.5,False,False,False,0.8807970779778823
113872,119486,179425332,False,0.7310585786300049,0.6943451868247187,0.7310585786300049,0.6297746074044134,False,True,0.7310585786300049,0.5,0.7310585786300049,0.9564048455420865,False,False,0.7310585786300049,False,False,False,0.8807970779778823
113876,119491,179423218,False,0.7310585786300049,0.5879641352293828,0.7310585786300049,0.5926665999540697,True,True,0.7310585786300049,0.5,0.672811827718948,1.0,False,True,0.9999999586006244,False,False,False,0.8807970779778823
113885,119500,179402401,False,0.7310585786300049,0.6899744811276125,0.7310585786300049,0.600188359260205,True,True,0.9998766054240137,0.5,0.7310585786300049,0.7310585786300049,False,False,0.9820137900379085,False,False,False,0.7310585786300049
113888,119503,179403958,False,0.730309886462939,0.6390927451628512,0.7310585786300049,0.6418340450887311,False,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,True,0.9975273768433653,False,False,False,0.7310585786300049
113893,119508,179419260,False,0.723401055501217,0.5730039009253378,0.7310585786300049,0.6456563062257954,False,True,0.9933071490757153,0.5440035103251184,0.6664800876275272,0.9999985752865986,False,True,0.9975273768433653,False,False,False,0.7310585786300049
113894,119509,179421956,False,0.7308211292466334,0.6553990357712653,0.7310585786300049,0.6093175418435606,True,True,0.7310585786300049,0.5178495544061347,0.7128140986174974,0.9999999999847904,False,True,0.5,False,False,False,0.7310585786300049
113901,119516,179420577,False,0.7310585786300049,0.6260133312681233,0.7310585786300049,0.6293459049774082,False,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,False,0.8807970779778823,False,False,False,0.7310585786300049
113905,119520,179417202,False,0.7003916902789068,0.6429601378600831,0.7310585786300049,0.6456563062257954,True,True,0.8807970779778823,0.5585536347077282,0.7128140986174974,0.8106969983141019,False,True,0.8807970779778823,False,False,False,0.7310585786300049
113909,119524,179486089,False,0.7310585786300049,0.6055324872205857,0.7310585786300049,0.6607563687658172,True,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,False,0.5,False,False,False,0.9999999992417439
113932,119547,179454964,False,0.7175165269502431,0.6852009766653157,0.8807970779778823,0.7020633698789296,False,True,0.9525741268224334,0.5,0.7310585786300049,0.7310585786300049,False,False,0.5,False,False,False,0.9999546021312976
113942,119557,179456702,True,0.728901002869071,0.6330803692548325,0.7310585786300049,0.5415704832167999,False,True,0.9525741268224334,0.5,0.7119270916606678,0.9999999973847464,False,False,0.9999546021312976,False,False,False,0.9990889488055994
113945,119560,179464464,False,0.6958377293772512,0.7215937546003562,0.7310585786300049,0.549833997312478,True,False,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,True,0.5,False,False,False,0.9820137900379085
113951,119566,179449679,False,0.7310585786300049,0.5453297388885201,0.7310585786300049,0.5,True,False,0.7310585786300049,0.5,0.6563473695421823,0.9999934835641942,False,False,0.5,False,False,False,0.9525741268224334
113954,119569,179453205,False,0.7310585786300049,0.6055324872205857,0.7310585786300049,0.5825702064623147,False,True,0.7310585786300049,0.5,0.7310585786300049,1.0,False,True,0.999983298578152,False,False,False,0.9525741268224334
113955,119570,179431865,False,0.7079829750755925,0.6899744811276125,0.7310585786300049,0.7310585786300049,True,True,0.9820137900379085,0.5,0.7310585786300049,0.7310585786300049,False,False,0.9820137900379085,False,False,False,0.9525741268224334
113957,119572,179486404,False,0.7310480816080654,0.5825702064623147,0.7310585786300049,0.598687660112452,False,True,0.9996646498695336,0.5,0.7310585786300049,0.7310585786300049,False,True,0.5,False,False,False,0.9525741268224334
113964,119579,179482308,False,0.7310585786300049,0.618661529849182,0.7310585786300049,0.549833997312478,False,True,0.7310585786300049,0.6262421599936682,0.7020633698789296,0.9999072689343341,False,False,0.8807970779778823,False,False,False,0.9525741268224334
113976,119591,179483066,False,0.7310585786300049,0.6607563687658172,0.7310585786300049,0.5,True,True,0.7310585786300049,0.6607563687658172,0.7310585786300049,0.5,False,True,0.999999694097773,False,False,False,0.8807970779778823
113986,119601,179469675,False,0.7310585786300049,0.5,0.7310585786300049,0.5,False,True,0.9990889488055994,0.7310585786300049,0.7310585786300049,0.5,False,True,0.5,False,False,False,0.8807970779778823
114010,119633,179456321,False,0.7305903911070478,0.6456563062257954,0.8807970779778823,0.5825702064623147,True,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,False,0.7310585786300049,False,False,False,0.8807970779778823
114021,119644,179477357,False,0.7117371039228653,0.6639286195557544,0.7310585786300049,0.672331699179286,True,True,0.8807970779778823,0.5,0.7262362279640673,0.7588420359906914,False,True,0.5,False,False,False,0.8807970779778823
114029,119652,179438447,False,0.7310585786300049,0.6491681249887726,0.7310585786300049,0.5621765008857981,False,True,0.7310585786300049,0.5949857935227716,0.7310585786300049,0.8279871670642386,False,True,0.9975273768433653,False,False,False,0.7310585786300049
114033,119656,179456489,False,0.7195898599293807,0.6852009766653157,0.8807970779778823,0.6055324872205857,True,True,0.7310585786300049,0.5,0.7057850278370112,0.995929862284104,False,False,0.9990889488055994,False,False,False,0.7310585786300049
114035,119658,179438763,False,0.7308111987706006,0.5915484699393357,0.7310585786300049,0.598687660112452,False,True,0.7310585786300049,0.5,0.7077777283914951,0.9996894711213606,False,False,0.9999991684719722,False,True,False,0.7310585786300049
114041,119664,179474498,False,0.7236481869815165,0.5926665999540697,0.7310585786300049,0.7310585786300049,False,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,False,0.5,False,False,False,0.7310585786300049
114046,119669,179458280,False,0.7310585786300049,0.6496832198703003,0.7310585786300049,0.6168479085925308,False,True,0.7310585786300049,0.5,0.7185943925708561,0.9304582554941719,True,True,0.9820137900379085,False,False,False,0.7310585786300049
114065,119688,179505034,False,0.718618281355076,0.6607563687658172,0.7310585786300049,0.6026853379784917,True,True,0.5,0.5138853177460049,0.7040516276171624,0.9985479608899902,False,False,0.9525741268224334,False,False,False,0.999999694097773
114072,119695,179537522,False,0.7170018802505301,0.5662743941954392,0.7310585786300049,0.679178699175393,False,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,True,0.5,False,True,False,0.9996646498695336
114082,119705,179520872,False,0.7283223939963241,0.6224593312018546,0.9975273768433653,0.7310585786300049,False,True,0.9996646498695336,0.5312093733737563,0.6899744811276125,0.9963157601005641,False,True,0.8807970779778823,False,False,False,0.9990889488055994
114088,119711,179515333,False,0.7310585786300049,0.7057850278370112,0.7310585786300049,0.7310585786300049,False,True,0.7310585786300049,0.5312093733737563,0.7310585786300049,0.9906840406549333,False,False,0.7310585786300049,False,False,False,0.9975273768433653
114097,119720,179523542,False,0.7310585786300049,0.5926665999540697,0.7310585786300049,0.5,True,False,0.7310585786300049,0.5,0.7310585786300049,0.9999724643088853,False,False,0.5,False,False,False,0.9975273768433653
114101,119724,179518792,False,0.7243224141452276,0.6472887740081046,0.8807970779778823,0.6155229743432094,False,True,0.7310585786300049,0.5,0.7009554663192125,0.9969139662331893,False,False,0.999983298578152,False,False,False,0.9933071490757153
114102,119725,179514204,False,0.7310585786300049,0.5,0.7310585786300049,0.5,True,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,False,0.8807970779778823,False,False,False,0.9525741268224334
