nb_id,repo_id,num_projects,num_ds_projects,num_followers,account_age
822701,15124520,27,4,11,8
822703,76670855,23,4,3,9
822823,77990252,17,6,23,7
822824,77990252,17,6,23,7
822989,31622403,11,1,0,8
823039,88535482,13,2,13,6
823139,74731371,76,11,107,7
82330,59383520,9,0,5,7
823811,95521008,7,1,4,7
824210,52626322,13,2,2,6
824544,22997582,39,4,40,10
824667,52626322,13,2,2,6
824736,70752864,86,27,4,7
824875,24629089,31,0,25,9
825273,22997582,39,4,40,10
825614,87564612,59,7,1178,7
825623,88134043,24,2,15,8
825686,44220745,26,2,4,11
825867,15124520,27,4,11,8
825868,15124520,27,4,11,8
825895,86156422,11,6,7,6
826008,75567150,7,3,0,5
826264,87564612,59,7,1178,7
826284,88134043,24,2,15,8
82637,36578950,,,,
82638,36578950,,,,
826522,44220745,26,2,4,11
826689,71250527,9,0,3,6
826888,15124520,27,4,11,8
826889,15124520,27,4,11,8
826915,86156422,11,6,7,6
827130,75567150,7,3,0,5
827225,77990252,17,6,23,7
827251,31622403,11,1,0,8
828040,70752864,86,27,4,7
828142,70752864,86,27,4,7
82871,80941131,8,4,0,5
828717,65494128,13,1,86,11
829726,76602490,6,2,4,8
829954,22551349,11,1,55,10
829955,22551349,11,1,55,10
830014,63663938,18,3,10,9
830255,47042287,13,6,0,6
830326,47778684,46,6,43,9
830397,73319114,,,,
830450,57078709,2,1,0,7
830687,38447805,2,0,0,6
830970,76602490,6,2,4,8
831015,76670855,23,4,3,9
831016,76670855,23,4,3,9
831020,39974245,37,2,0,7
83127,80835045,44,6,15,8
832356,76602490,6,2,4,8
832626,95175467,50,23,1,9
833014,76158952,11,1,4,7
833171,36200517,1,0,0,6
833673,87096011,111,56,0,7
833690,10130022,20,0,2,9
833754,68017955,7,3,0,5
833835,73215566,6,2,0,5
833992,38320700,24,2,24,12
834069,84634570,18,4,1,4
834155,47644193,35,7,10,6
834201,95175467,50,23,1,9
834221,89015675,18,1,13,9
834711,42995388,10,3,10,10
834781,52626322,13,2,2,6
835272,38447805,2,0,0,6
83545,92969616,41,0,0,7
835637,44220745,26,2,4,11
835927,95883737,2,1,0,6
83609,73549259,21,1,12,11
836130,70200184,36,4,9,6
836556,71250527,9,0,3,6
836722,92048647,72,13,20,6
836795,82874261,5,1,0,5
836888,90802362,49,5,6,8
83707,81700215,34,1,13,6
83711,50816064,35,13,18,6
837187,73209564,186,34,8962,11
837245,95508397,103,10,14,8
837481,17390739,19,0,23,10
837934,95004508,36,19,0,5
837948,76158952,11,1,4,7
838024,76158952,11,1,4,7
838190,53895284,4,1,0,6
838832,38447805,2,0,0,6
83886,8485124,14,5,897,10
839578,38447805,2,0,0,6
839965,89196346,16,4,8,4
84014,65095968,0,0,1,3
840878,9141275,52,0,604,10
840879,9141275,52,0,604,10
840977,42681100,14,1,0,7
841520,84631944,22,0,34,5
841540,52626322,13,2,2,6
841749,52626322,13,2,2,6
841851,81311294,24,1,6,10
841896,73865761,30,16,2,5
842221,16442604,22,0,1,8
842274,88977476,76,6,98,9
842278,82157744,5,2,19,11
84242,65095968,0,0,1,3
842506,75626605,19,4,7,6
842743,73995338,83,40,0,7
842777,36578950,,,,
842927,93837812,14,0,33,8
843035,44220745,26,2,4,11
843264,66478811,82,0,14,5
843343,80116644,140,0,25,5
843350,41753170,26,0,4,6
843428,59383520,9,0,5,7
843430,95883737,2,1,0,6
84415,91588629,7,2,0,4
8443,47778684,46,6,43,9
844520,75567150,7,3,0,5
84503,52626322,13,2,2,6
845058,39974245,37,2,0,7
84522,72963970,8,4,1,8
845382,90590288,24,12,8,6
845505,79355064,14,5,2,6
845557,79355064,14,5,2,6
84557,77948798,,,,
845633,17949298,6,1,0,7
846287,41806912,10,3,6,8
84651,52626322,13,2,2,6
846521,38890132,31,0,0,7
846708,38447805,2,0,0,6
846768,93096500,3,2,0,7
846769,93096500,3,2,0,7
84679,76702941,,,,
846822,83947009,71,7,19,6
847158,54905222,28,1,13,8
8472,75626605,19,4,7,6
84732,77948798,,,,
847365,54905222,28,1,13,8
84751,72963970,8,4,1,8
847537,51506807,13,1,1,9
847937,8485124,14,5,897,10
847948,29408527,28,2,60,9
847997,70752864,86,27,4,7
848421,94085525,8,5,0,6
848632,83599455,9,4,13,5
848686,88417162,1,1,0,4
849003,85071819,20,9,4,4
849041,33995773,24,1,4,9
849130,80929223,19,17,2,5
849379,52626322,13,2,2,6
850124,66282949,26,5,57,9
850198,75626605,19,4,7,6
85032,47778684,46,6,43,9
850413,45167103,86,12,2,6
851007,54592918,30,1,18,10
851260,80468044,15,0,4,6
851748,74897953,22,9,64,6
851751,93965316,212,1,74,11
85188,74220647,48,21,16,7
851987,71140167,19,9,11,8
852135,89159558,12,2,3,6
852295,42681100,14,1,0,7
852685,59513429,5,1,0,5
852764,89841839,37,13,2,5
852834,50382317,29,8,5,6
8529,47042287,13,6,0,6
85316,74897953,22,9,64,6
853299,73537105,86,16,237,6
853599,63263811,17,6,51,7
85373,69301959,9,3,1,6
853857,63663938,18,3,10,9
854639,81190104,48,5,0,5
855201,92906599,11,1,2,5
855281,92906599,11,1,2,5
855322,40994223,98,21,93,8
855707,86156422,11,6,7,6
85575,74220647,48,21,16,7
855878,44220745,26,2,4,11
856541,94347743,44,2,20,7
856589,48731603,27,7,8,7
856590,48731603,27,7,8,7
856630,96383050,152,2,0,7
85674,74897953,22,9,64,6
856774,52403554,25,3,11,8
856796,83247711,41,5,36,5
856896,83247711,41,5,36,5
856916,71250527,9,0,3,6
856923,95785364,,,,
856951,45106953,15,5,4,7
85699,69301959,9,3,1,6
857013,15124520,27,4,11,8
857307,75626605,19,4,7,6
857458,15124520,27,4,11,8
857493,53615448,26,1,32,10
857567,41813700,17,2,4,7
857894,93934595,9,1,9,4
857935,81595824,14,2,7,12
857982,80279427,6,3,0,6
858261,95883737,2,1,0,6
858577,93292118,131,16,227,5
858602,81639387,40,8,3,6
858715,81639387,40,8,3,6
858842,54592918,30,1,18,10
859117,82696008,39,0,7,7
859262,25204651,20,0,7,9
85938,75626605,19,4,7,6
859699,82528964,130,23,1,4
860123,75626605,19,4,7,6
86026,63450709,3,2,0,5
860277,29408527,28,2,60,9
860387,60484758,12,4,1,9
861090,68741949,22,2,17,6
861324,75626605,19,4,7,6
861688,45655960,29,1,14,7
86212,87641713,46,25,30,5
863310,50382317,29,8,5,6
863540,14479635,88,14,23,12
86379,69252304,6293,438,0,6
863845,89196346,16,4,8,4
864717,65494128,13,1,86,11
865177,52626322,13,2,2,6
865200,93587890,27,2,11,8
865205,95004508,36,19,0,5
86533,69252304,6293,438,0,6
865443,52626322,13,2,2,6
865474,69742672,11,3,4,7
865627,75626605,19,4,7,6
866058,39974245,37,2,0,7
866222,24748843,26,0,7,7
866308,61820883,17,5,0,7
866321,85733763,27,6,3,7
866862,64710788,2,2,0,5
866884,90230923,32,14,4,5
867057,43909331,17,1,47,8
86728,68390683,73,66,14,6
867321,22551349,11,1,55,10
867638,70752864,86,27,4,7
867687,76602490,6,2,4,8
868859,52626322,13,2,2,6
86914,91499355,57,2,8,10
869349,51168679,3,2,0,5
86970,89525217,14,3,14,5
869830,74897953,22,9,64,6
870070,74897953,22,9,64,6
870167,70752864,86,27,4,7
870513,20816340,2,1,3,7
870666,48731603,27,7,8,7
870672,79182271,6,3,0,7
870691,87239313,3,1,0,4
870701,39764686,58,0,39,7
870928,95785364,,,,
871309,43584002,86,26,320,7
871494,44220745,26,2,4,11
871608,85972539,10,1,5,8
871832,8485124,14,5,897,10
871984,61159633,,,,
872811,52626322,13,2,2,6
87286,20816340,2,1,3,7
873269,74897953,22,9,64,6
87344,68390683,73,66,14,6
873532,57122914,10,0,2,9
873949,89853917,80,11,10,6
874473,30062330,16,4,8,7
874695,30078602,63,0,6,10
874946,39974245,37,2,0,7
875109,89484944,1,1,0,4
876199,82463896,5,2,2,5
876490,59012410,33,2,4,7
876761,30078602,63,0,6,10
876839,68604593,10,2,15,7
876855,71798807,136,18,1189,12
876884,73209564,186,34,8962,11
876908,83247711,41,5,36,5
876909,83247711,41,5,36,5
876984,80286710,27,2,15,9
877231,96592997,89,24,297,12
877407,74897953,22,9,64,6
877481,52626322,13,2,2,6
877784,75626605,19,4,7,6
877840,61318591,21,3,17,10
878374,45655960,29,1,14,7
880199,43584002,86,26,320,7
880285,23398634,230,54,0,6
880390,44220745,26,2,4,11
880623,42378439,26,3,0,7
881385,93293663,67,4,15,5
882208,73549259,21,1,12,11
882592,22551349,11,1,55,10
882713,22997582,39,4,40,10
882714,22997582,39,4,40,10
882951,39974245,37,2,0,7
883036,57078709,2,1,0,7
883502,39974245,37,2,0,7
883510,15124520,27,4,11,8
883607,93602374,25,15,42,7
883675,68715936,21,13,2,5
883750,71140167,19,9,11,8
884019,68715936,21,13,2,5
884054,47583155,2,1,0,6
884271,76065931,8,3,3,5
884394,81791748,25,7,3,8
884527,74897953,22,9,64,6
884528,74897953,22,9,64,6
884816,87641713,46,25,30,5
884987,40394406,110,31,5,6
885877,37127904,60,0,5,7
886052,95004508,36,19,0,5
886296,75567150,7,3,0,5
886380,56629711,21,3,3,7
8865,74897953,22,9,64,6
886621,74732556,4,0,0,5
886688,74897953,22,9,64,6
886824,44511865,56,26,0,8
886848,25204651,20,0,7,9
886849,25204651,20,0,7,9
887273,76602490,6,2,4,8
88728,36578950,,,,
887322,60880099,40,18,11,6
887323,60880099,40,18,11,6
88734,41597852,98,21,93,8
887482,76602490,6,2,4,8
887812,75567150,7,3,0,5
888334,73230945,9,4,5,6
888758,74897953,22,9,64,6
888902,92098416,62,5,0,8
889019,74897953,22,9,64,6
88935,36578950,,,,
889413,80038146,71,33,74,6
889714,81017095,1253,95,451,10
890152,95911613,21,8,1,5
890156,90229901,15,6,0,4
89030,70536111,7,1,3,5
891061,15124520,27,4,11,8
891156,15124520,27,4,11,8
891351,76065931,8,3,3,5
891352,76065931,8,3,3,5
891598,74897953,22,9,64,6
891599,74897953,22,9,64,6
891636,21399235,12,0,145,11
892067,63988248,17,3,0,7
892946,75626605,19,4,7,6
893953,39964941,7,4,1,7
894133,76158952,11,1,4,7
894435,22551349,11,1,55,10
894572,27627387,9,0,2,7
894724,29982328,18,3,17,6
895748,31268969,60,2,99,8
895789,70752864,86,27,4,7
895813,82528964,130,23,1,4
895873,54592918,30,1,18,10
896651,81791748,25,7,3,8
896652,81791748,25,7,3,8
896730,36559244,43,0,0,6
896776,53352407,2,0,0,5
896961,77741334,172,1,5,7
897788,47778684,46,6,43,9
897789,47778684,46,6,43,9
897845,68604593,10,2,15,7
898005,33319309,50,4,19,8
898492,88803897,6,2,0,6
898509,69742672,11,3,4,7
898539,47583155,2,1,0,6
898553,51506807,13,1,1,9
89866,27120641,460,34,802,11
898670,69742672,11,3,4,7
899117,17724475,4,0,0,7
899187,48731603,27,7,8,7
900037,80881129,6,2,0,4
900038,80881129,6,2,0,4
900317,73441254,74,4,5,8
900493,85972539,10,1,5,8
900544,52403554,25,3,11,8
900608,20816340,2,1,3,7
900627,74731371,76,11,107,7
900632,52626322,13,2,2,6
900633,52626322,13,2,2,6
900893,88535482,13,2,13,6
901384,69988182,,,,
901566,74897953,22,9,64,6
901736,76158952,11,1,4,7
902037,41806912,10,3,6,8
902038,41806912,10,3,6,8
902177,52626322,13,2,2,6
902178,43909331,17,1,47,8
902500,93618728,17,2,9,7
902752,81190104,48,5,0,5
90294,78575409,27,10,6,8
903001,40394406,110,31,5,6
903167,91127476,,,,
903203,49469452,27,3,10,9
903287,22551349,11,1,55,10
903498,79443874,,,,
903532,91462487,80,16,3,7
903546,38447805,2,0,0,6
903814,59051699,12,4,18,8
904048,38447805,2,0,0,6
904052,81074937,178,6,156,8
904378,30078602,63,0,6,10
904671,83247711,41,5,36,5
90471,68233974,19,11,0,5
905453,75567150,7,3,0,5
905964,80882387,7,3,1,4
906269,43584002,86,26,320,7
906380,47583155,2,1,0,6
906381,47583155,2,1,0,6
906526,92846628,20,1,6,5
906831,70344616,15,1,17,9
906832,70344616,15,1,17,9
906834,70344616,15,1,17,9
906924,39974245,37,2,0,7
907079,83247711,41,5,36,5
907321,89024985,40,14,19,8
907387,75567150,7,3,0,5
907516,68965539,2,2,0,5
907517,68965539,2,2,0,5
907550,39964941,7,4,1,7
908098,43584002,86,26,320,7
908237,90480464,35,12,0,5
908449,69742672,11,3,4,7
908639,70038818,2,1,3,6
909295,95890486,12,3,4,5
909803,56629711,21,3,3,7
910089,90480464,35,12,0,5
910123,87848597,29,12,13,5
910127,52626322,13,2,2,6
910151,71140167,19,9,11,8
910321,87848597,29,12,13,5
910396,75626605,19,4,7,6
910697,84631944,22,0,34,5
910925,75626605,19,4,7,6
911754,75567150,7,3,0,5
911979,74897953,22,9,64,6
91206,41806912,10,3,6,8
912221,96188406,38,9,103,8
912493,42681100,14,1,0,7
912770,93816217,21,4,28,8
912876,22551349,11,1,55,10
912936,42681100,14,1,0,7
913129,88397625,72,15,50,6
91344,65876644,76,11,379,11
91353,93934595,9,1,9,4
913820,83247711,41,5,36,5
913867,47778684,46,6,43,9
913921,73995338,83,40,0,7
913996,73995338,83,40,0,7
914294,49469452,27,3,10,9
914367,58408379,19,4,1,6
914542,76602490,6,2,4,8
914547,61820883,17,5,0,7
914698,66282949,26,5,57,9
915021,47583155,2,1,0,6
915053,52416266,53,6,62,7
915360,54361124,61,8,43,7
915471,95175467,50,23,1,9
915491,38495995,91,0,57,9
916397,76158952,11,1,4,7
916441,75567150,7,3,0,5
916465,84522996,57,6,15,13
916682,75567150,7,3,0,5
9168,74897953,22,9,64,6
916906,57918789,31,4,54,8
917021,39974245,37,2,0,7
917763,95175467,50,23,1,9
918129,67824983,29,0,0,8
91827,56186430,50,10,130,12
918459,51873666,21,4,10,6
918543,22551349,11,1,55,10
918708,92653001,1,1,0,4
919085,79182271,6,3,0,7
919181,17229048,5,0,0,8
919396,59786452,6,3,4,6
919705,83247711,41,5,36,5
91990,54592918,30,1,18,10
92028,52626322,13,2,2,6
920519,34647497,14,2,8,9
920964,26829069,11,0,3,8
921,74897953,22,9,64,6
921038,26829069,11,0,3,8
921370,38447805,2,0,0,6
921514,17385430,6,0,4,7
922001,48731603,27,7,8,7
92257,63193884,50,14,27,6
922642,77948798,,,,
922778,77948798,,,,
922811,73937835,50,23,6,9
923898,45106953,15,5,4,7
923899,45106953,15,5,4,7
923957,39974245,37,2,0,7
92460,8764566,81,4,679,10
924897,74897953,22,9,64,6
924898,74897953,22,9,64,6
924932,22997582,39,4,40,10
925409,63988248,17,3,0,7
925460,70144120,126,26,62,9
925747,95717000,14,4,0,5
925748,39974245,37,2,0,7
9258,49469452,27,3,10,9
925941,54509814,21,3,2,6
926036,76353779,2,2,0,5
926037,76353779,2,2,0,5
926746,41806912,10,3,6,8
92713,96188406,38,9,103,8
9275,85579446,12,2,2,6
927737,43584002,86,26,320,7
928138,68767533,10,8,0,5
928488,24891943,6,0,0,7
928740,33319309,50,4,19,8
929244,95772314,27,3,2,5
929319,87832338,7,3,0,5
92997,37873718,6,0,2,7
930099,80881129,6,2,0,4
930627,61178891,12,1,2,7
931102,95240258,31,18,3,5
931144,94522055,14,2,0,7
931145,94522055,14,2,0,7
931291,69742672,11,3,4,7
931295,42681100,14,1,0,7
931389,69742672,11,3,4,7
93171,37873718,6,0,2,7
931997,42593323,53,6,15,7
932161,73862485,6,2,0,5
932233,42593323,53,6,15,7
932308,14479635,88,14,23,12
932666,27120641,460,34,802,11
932667,27120641,460,34,802,11
932710,8485124,14,5,897,10
932901,47042287,13,6,0,6
933169,71765795,,,,
933522,74897953,22,9,64,6
933568,74897953,22,9,64,6
933610,41597852,98,21,93,8
933622,39964941,7,4,1,7
933739,50382317,29,8,5,6
933740,50382317,29,8,5,6
934504,40293216,72,46,0,7
934585,79741089,19,1,8,10
934669,89901401,8,1,0,4
934670,89901401,8,1,0,4
934848,59786452,6,3,4,6
934851,63446742,22,4,6,10
935084,88535482,13,2,13,6
93609,42850227,10,2,1,6
936532,76602490,6,2,4,8
937156,90480464,35,12,0,5
937280,8485124,14,5,897,10
937331,90480464,35,12,0,5
93749,76670855,23,4,3,9
937567,22551349,11,1,55,10
937573,63450709,3,2,0,5
938163,10130022,20,0,2,9
938685,16075144,40,9,0,7
938840,24004778,24,1,20,8
93893,75567150,7,3,0,5
938954,47248292,404,11,24,6
939065,14479635,88,14,23,12
939086,51873666,21,4,10,6
93909,49469452,27,3,10,9
939502,91588291,18,1,1,8
939604,74897953,22,9,64,6
940128,75559265,1,1,0,5
940190,74897953,22,9,64,6
940199,49433476,7,2,0,6
94026,49660479,11,1,18,10
940374,74897953,22,9,64,6
940784,95883737,2,1,0,6
941124,94085525,8,5,0,6
941155,47778684,46,6,43,9
941372,85553601,24,4,10,5
94163,64178137,19,3,2,8
941790,89283407,1,1,0,4
942006,84958015,7,4,0,5
942124,72406483,22,2,13,7
942125,72406483,22,2,13,7
942422,31346573,5,0,1,6
942443,76602490,6,2,4,8
942444,76602490,6,2,4,8
942626,64418326,11,2,0,7
942808,9141275,52,0,604,10
942809,9141275,52,0,604,10
943239,37127904,60,0,5,7
943778,75567150,7,3,0,5
943839,91910156,,,,
944874,41806912,10,3,6,8
945153,84522996,57,6,15,13
945375,40293216,72,46,0,7
945890,21695154,13,0,11,8
946166,93292118,131,16,227,5
946360,87490270,21,11,1,5
946510,68741949,22,2,17,6
946708,52626322,13,2,2,6
946928,52898156,63,41,0,5
947004,27120641,460,34,802,11
947113,22997582,39,4,40,10
947197,94085525,8,5,0,6
947383,41597852,98,21,93,8
947554,90007255,60,6,6,8
947565,84631944,22,0,34,5
947653,89198996,67,38,31,6
948374,83848236,15,5,2,8
948375,83848236,15,5,2,8
948536,81190104,48,5,0,5
948605,74897953,22,9,64,6
948784,95175467,50,23,1,9
948936,14479635,88,14,23,12
949535,9141275,52,0,604,10
949976,74897953,22,9,64,6
950203,74897953,22,9,64,6
950316,81791748,25,7,3,8
950523,88746512,66,14,11,6
950567,38447805,2,0,0,6
950886,74897953,22,9,64,6
950920,42681100,14,1,0,7
950948,74897953,22,9,64,6
951135,39974245,37,2,0,7
951277,61449600,2,2,0,5
951403,42681100,14,1,0,7
951431,42681100,14,1,0,7
951842,70097917,39,1,25,8
951978,52626322,13,2,2,6
952182,16750526,61,0,7,8
952383,88535482,13,2,13,6
952418,82528964,130,23,1,4
952531,76670855,23,4,3,9
952574,86386454,12,1,29,4
952709,48731603,27,7,8,7
952748,88535482,13,2,13,6
952769,75626605,19,4,7,6
952790,85238041,12,5,0,6
952791,85238041,12,5,0,6
953404,22230879,120,17,59,8
953490,22230879,120,17,59,8
953696,72466386,3,1,0,5
953782,50466756,1,0,0,5
953885,61178891,12,1,2,7
954108,68548211,30,4,13,9
954328,20728339,2,0,0,8
954404,61405201,26,1,46,6
954736,73549259,21,1,12,11
954912,70043832,6,2,2,6
954913,70043832,6,2,2,6
954979,47042287,13,6,0,6
955261,41381154,18,0,0,8
95539,80136850,3,2,0,5
955497,15124520,27,4,11,8
95551,45655960,29,1,14,7
955750,15124520,27,4,11,8
95590,63663938,18,3,10,9
955900,37674194,9,3,45,8
955956,80210005,13,2,15,7
956146,64710788,2,2,0,5
956198,95175467,50,23,1,9
956405,42681100,14,1,0,7
956661,52626322,13,2,2,6
956662,52626322,13,2,2,6
956743,55952847,127,16,54,10
95685,44319376,,,,
957133,24748843,26,0,7,7
957335,84522996,57,6,15,13
957461,33995773,24,1,4,9
957681,29408527,28,2,60,9
957878,47644193,35,7,10,6
957879,47644193,35,7,10,6
958308,52626322,13,2,2,6
958614,74897953,22,9,64,6
958674,74897953,22,9,64,6
95872,63663938,18,3,10,9
958730,66478811,82,0,14,5
958849,76186730,58,7,8,7
958911,41753170,26,0,4,6
958919,80116644,140,0,25,5
958978,59383520,9,0,5,7
960230,60057963,35,2,104,7
960261,68233974,19,11,0,5
960437,60057963,35,2,104,7
960537,23661802,59,3,48,9
960819,82731174,13,1,26,7
961358,45655960,29,1,14,7
961697,56629711,21,3,3,7
962095,31355793,5,0,0,6
962096,31355793,5,0,0,6
962116,95377593,5,3,1,6
962681,29982328,18,3,17,6
962775,48731603,27,7,8,7
9628,36578950,,,,
962960,62939462,27,9,6,6
962987,41806912,10,3,6,8
963041,62939462,27,9,6,6
963101,39964941,7,4,1,7
963131,94304084,9,5,0,4
963208,31268969,60,2,99,8
963299,76300273,7,4,3,6
963498,49469452,27,3,10,9
963499,49469452,27,3,10,9
96375,52403554,25,3,11,8
963874,29408527,28,2,60,9
963914,76065931,8,3,3,5
964065,70303758,27,3,19,5
96487,82731174,13,1,26,7
964946,63551735,12,6,1,5
965053,63036531,30,3,0,10
965489,22551349,11,1,55,10
966488,72426266,70,26,65,7
966690,70752864,86,27,4,7
966854,85632190,10,4,0,5
966868,95175467,50,23,1,9
967057,90590288,24,12,8,6
967365,45663944,66,14,11,6
967632,84522996,57,6,15,13
968387,88397625,72,15,50,6
968708,41806912,10,3,6,8
969511,53615448,26,1,32,10
969645,41813700,17,2,4,7
969809,65494128,13,1,86,11
969939,93292118,131,16,227,5
970276,54928185,50,13,2,10
970322,60493345,7,6,0,5
97066,30078602,63,0,6,10
970890,55952847,127,16,54,10
970927,25423693,31,0,12,10
971087,59786452,6,3,4,6
971109,25423693,31,0,12,10
971118,55952847,127,16,54,10
971213,59786452,6,3,4,6
971262,35284655,4,0,0,6
972366,81791748,25,7,3,8
972373,83947009,71,7,19,6
972374,83947009,71,7,19,6
972431,68233974,19,11,0,5
972450,56424681,92,14,93,8
9725,15124520,27,4,11,8
972721,34647497,14,2,8,9
972809,37873718,6,0,2,7
972820,81629770,8,1,0,6
973081,90595916,7,2,5,7
973255,23398634,230,54,0,6
973262,81791748,25,7,3,8
973263,81791748,25,7,3,8
973317,63263811,17,6,51,7
973430,48731603,27,7,8,7
973811,24748843,26,0,7,7
973886,76602490,6,2,4,8
973887,76602490,6,2,4,8
974013,51196757,23,6,91,7
974234,52626322,13,2,2,6
974469,52626322,13,2,2,6
974470,52626322,13,2,2,6
974471,52626322,13,2,2,6
974558,44511865,56,26,0,8
974977,36200517,1,0,0,6
975067,47644193,35,7,10,6
975068,47644193,35,7,10,6
975152,69742672,11,3,4,7
975187,72876710,59,3,11,8
975217,69742672,11,3,4,7
976051,79482254,30,2,31,7
976216,79482254,30,2,31,7
976389,95004508,36,19,0,5
976430,51079248,14,2,17,7
977023,59383520,9,0,5,7
977477,86403369,,,,
977799,72426266,70,26,65,7
978095,38447805,2,0,0,6
978388,22551349,11,1,55,10
978424,59801052,4,2,1,5
978585,63446742,22,4,6,10
978586,63446742,22,4,6,10
978664,82528964,130,23,1,4
978962,68767533,10,8,0,5
979222,43584002,86,26,320,7
97936,76602490,6,2,4,8
9798,42681100,14,1,0,7
98001,52626322,13,2,2,6
980122,62939462,27,9,6,6
980209,20816340,2,1,3,7
980583,75567150,7,3,0,5
981627,68741949,22,2,17,6
982056,80279427,6,3,0,6
982105,38447805,2,0,0,6
982155,45663944,66,14,11,6
982609,34647497,14,2,8,9
982611,82528964,130,23,1,4
98288,80908798,22,20,1,4
982893,42681100,14,1,0,7
983057,96592997,89,24,297,12
983349,96592997,89,24,297,12
983561,93587890,27,2,11,8
983838,52626322,13,2,2,6
984170,84335083,244,23,1493,11
984216,20816340,2,1,3,7
984311,95004508,36,19,0,5
984312,95004508,36,19,0,5
984508,91910156,,,,
984808,74044649,12,3,0,6
985586,74784915,97,11,0,6
98606,42624216,34,5,100,9
98612,44220745,26,2,4,11
986271,42681100,14,1,0,7
987134,95004508,36,19,0,5
987137,70167315,86,3,57,7
987630,75567150,7,3,0,5
987671,60057963,35,2,104,7
987817,47778684,46,6,43,9
987879,52626322,13,2,2,6
987903,45106953,15,5,4,7
987913,22551349,11,1,55,10
987973,45106953,15,5,4,7
987974,45106953,15,5,4,7
988040,50028684,,,,
988047,15124520,27,4,11,8
988418,15124520,27,4,11,8
988807,48731603,27,7,8,7
988949,84689297,11,6,5,7
989072,49433476,7,2,0,6
989094,21839119,4,0,0,7
989202,89015675,18,1,13,9
989254,76335189,4,1,0,8
989255,69742672,11,3,4,7
989325,69742672,11,3,4,7
989659,70043832,6,2,2,6
989704,95521008,7,1,4,7
98978,76075364,27,10,8,5
990097,75567150,7,3,0,5
990357,84717266,17,1,0,9
990799,93096500,3,2,0,7
99089,76075364,27,10,8,5
990967,77288553,5,1,0,7
991162,38447805,2,0,0,6
991218,84522996,57,6,15,13
991500,88536137,47,10,34,8
991537,51334892,10,2,36,11
991672,92048647,72,13,20,6
991738,58024808,15,6,15,5
992080,93036656,48,14,4,8
992288,39974245,37,2,0,7
992743,76017756,25,3,1,6
992874,77948798,,,,
993079,53615448,26,1,32,10
993163,41813700,17,2,4,7
993213,88977476,76,6,98,9
993572,84631944,22,0,34,5
994009,77090309,598,149,0,7
994031,74731371,76,11,107,7
994085,36200517,1,0,0,6
994108,39974245,37,2,0,7
994436,77090309,598,149,0,7
994851,77948798,,,,
995834,21268379,41,0,123,11
99644,47583155,2,1,0,6
99645,47583155,2,1,0,6
996619,86403369,,,,
997081,37873718,6,0,2,7
997578,89890151,30,7,1,4
997839,88536137,47,10,34,8
997943,84522996,57,6,15,13
998505,52626322,13,2,2,6
998562,46901622,20,7,0,6
998807,29408527,28,2,60,9
99899,76065931,8,3,3,5
999040,52626322,13,2,2,6
999673,38498516,1,0,0,6
999700,25423693,31,0,12,10
999948,63036531,30,3,0,10
